model,contract,item,dim,passed,reason,words,stratum
gpt-5.6-terra,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,C4,coverage,True,"The brief correctly reports that no overall term is specified while accurately summarizing the acceptance, warranty, and maintenance renewal structures.",756,short
gpt-5.6-terra,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,C5,coverage,True,"The brief highlights the key risk allocations present in the schedule, notably Bank of America's unilateral maintenance termination right and the conditional source code delivery triggers.",756,short
gpt-5.6-terra,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,U1,usability,True,"The note provides a clear, standalone summary of the schedule's parties, purpose, obligations, terms, and risks without requiring external context.",756,short
gpt-5.6-terra,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,U2,usability,True,The briefing note concisely summarizes each section without copying long verbatim clauses or dumping raw text.,756,short
gpt-5.6-terra,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4.txt,U3,usability,True,"Each obligation and risk explicitly identifies the responsible party and the specific action or condition, avoiding vague or generic language.",756,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",F1,faithfulness,True,Both parties named in the brief exactly match the contracting entities listed in the contract preamble.,903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",F2,faithfulness,True,Every listed obligation corresponds directly to specific clauses in the contract and is correctly assigned to the responsible party.,903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",F3,faithfulness,True,The brief accurately notes the absence of a fixed term and correctly states the termination right found in Section 2.A.,903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",F4,faithfulness,True,"All identified risks are directly supported by the contract's text regarding termination, indemnity, storage standards, and governing law.",903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",C1,coverage,True,"The brief correctly identifies both EWSD 1, LLC d/b/a Shi Farms and Gridiron BioNutrients, Inc. as the contracting parties.",903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",C2,coverage,True,"The purpose accurately summarizes the agreement as a supply contract for 30,000 lbs of hemp biomass at a total price of $150,000.",903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",C3,coverage,True,"The brief details material obligations for both Shi Farms (supply, quarantine, delivery, confidentiality) and Gridiron (payment, indemnification, confidentiality).",903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",C4,coverage,True,The brief correctly reports that no fixed term is specified and accurately captures the pre-delivery termination right.,903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",C5,coverage,True,"The brief highlights key risk allocations including the one-sided indemnity, unilateral termination right, governing law, and confidentiality breach consequences.",903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",U1,usability,True,"The note provides a complete, standalone summary of the agreement's parties, purpose, duties, term, and risks without requiring external context.",903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",U2,usability,True,The briefing note uses concise bullet points and paraphrased summaries rather than copying long verbatim clauses.,903,short
gpt-5.6-terra,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT.txt",U3,usability,True,"Each obligation and risk explicitly identifies the responsible party and the specific action or condition, avoiding vague boilerplate language.",903,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,F1,faithfulness,True,Both parties named in the brief exactly match the contracting entities identified in the contract preamble.,1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,F2,faithfulness,True,"All listed duties are directly traceable to Sections 1, 2, 3, and 5, with the Board approval point accurately reflecting the statutory commencement condition.",1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,F3,faithfulness,True,"The stated effective date, termination notice period, and special continuation rules for registered accounts align perfectly with Section 5.",1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,F4,faithfulness,True,"Every risk allocation, including liability limits, indemnification procedures, defense control, and recourse restrictions, is grounded in Section 4.",1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,C1,coverage,True,Both Federated Investment Management Company and Federated Advisory Services Company are clearly identified as the contracting entities.,1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,C2,coverage,True,"The purpose accurately summarizes the service provision, regulatory context, and fee calculation structure outlined in the agreement.",1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,C3,coverage,True,"The brief details material obligations for both FASC (service delivery, recordkeeping) and the Adviser (fee payment, indemnification).",1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,C4,coverage,True,"The term, renewal conditions, and automatic termination triggers for registered accounts are fully and accurately captured.",1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,C5,coverage,True,"Key risk provisions such as the liability standard, indemnification rights, defense control, and termination rights are all explicitly mentioned.",1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,U1,usability,True,"The note provides sufficient context on parties, scope, duties, and risks to be fully understood without reading the original contract.",1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,U2,usability,True,The information is synthesized into concise bullet points without copying lengthy contract text or using unnecessary jargon.,1762,short
gpt-5.6-terra,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT.txt,U3,usability,True,"Each point clearly identifies the responsible party and the specific duty or risk, avoiding vague or boilerplate language.",1762,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,F1,faithfulness,True,The named parties exactly match the contracting entities listed in the contract preamble and signature block.,1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,F2,faithfulness,True,"All listed obligations directly correspond to Articles III, IV, V, VIII, and IX of the contract with correct party attribution.",1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,F3,faithfulness,True,"The contract only provides approximate phase durations tied to the client's progress and lacks a fixed start date, expiration, or renewal clause.",1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,F4,faithfulness,True,"Every risk cited is explicitly stated in Articles IV, V, VI, VII, X, and XI of the contract text.",1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,C1,coverage,True,Both Party A and Party B are clearly identified with their full legal names.,1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,C2,coverage,True,"The purpose accurately summarizes the outsourcing arrangement for architectural planning, regulatory compliance, and construction monitoring of the specified resort hotel.",1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,C3,coverage,True,"The brief details payment and data provision duties for Party A alongside design, submission, and compliance duties for Party B.",1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,C4,coverage,True,"The contract lacks a definitive term or expiration date, making the not specified designation accurate.",1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,C5,coverage,True,"Key risk allocations regarding fee refunds on non-performance, cost exclusions, modification surcharges, and dispute resolution are all captured.",1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,U1,usability,True,"The structured summary provides all necessary context regarding parties, scope, duties, and risks without requiring the original document.",1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,U2,usability,True,The note concisely paraphrases contractual provisions without copying lengthy verbatim text.,1849,short
gpt-5.6-terra,ImperialGardenResortInc_20161028_DRS (on F-1)_EX-10.13_9963189_EX-10.13_Outsourcing Agreement.txt,U3,usability,True,Each obligation and risk explicitly identifies the responsible party and the specific action or financial consequence involved.,1849,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,F1,faithfulness,True,Both Yaskawa Electric Corporation and Argo Medical Technologies Ltd. are correctly named and appear in the contract.,2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,F2,faithfulness,True,All listed obligations are directly traceable to specific sections of the contract and correctly attributed to the respective parties.,2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,F3,faithfulness,True,"The stated initial term, early termination window, notice period, and renewal conditions exactly match Section 5 of the contract.",2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,F4,faithfulness,True,"Every risk mentioned, including share sale continuity, DA dependency, termination rights, IP warranties, non-solicitation remedies, fee shifting, governing law, and agreement independence, is explicitly supported by the contract text.",2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,C1,coverage,True,The brief correctly identifies both Yaskawa Electric Corporation and Argo Medical Technologies Ltd. as the contracting parties.,2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,C2,coverage,True,"The purpose accurately summarizes the strategic alliance's focus on healthcare robotics collaboration, distribution, product improvement, and joint R&D as outlined in the recitals and Section 1.",2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,C3,coverage,True,"The brief captures material obligations for both YEC and ARGO, covering investment, distribution, committee participation, and IP handling.",2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,C4,coverage,True,"The brief accurately details the 10-year initial term, the post-7th-year termination right, the 60-day notice requirement, and the written renewal conditions.",2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,C5,coverage,True,"The brief covers key risk allocations such as unilateral termination for breach, as-is IP warranties, non-solicitation equitable remedies, attorney fee shifting, and exclusive jurisdiction in Tel Aviv.",2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,U1,usability,True,"The note provides a clear, standalone summary of the parties, purpose, obligations, term, and risks without requiring external context.",2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,U2,usability,True,The briefing note uses concise bullet points and paraphrases clauses effectively without pasting long verbatim text.,2320,short
gpt-5.6-terra,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,U3,usability,True,"Obligations and risks are stated with specific actors, timeframes, and conditions, avoiding vague or boilerplate language.",2320,short
gpt-5.6-terra,MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,F1,faithfulness,True,The brief correctly names both Morgan Stanley Investment Management Inc. and Morgan Stanley Direct Lending Fund exactly as they appear in the contract preamble.,2438,short
gpt-5.6-terra,MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,F2,faithfulness,True,Every listed obligation is directly traceable to specific contract sections and is correctly attributed to either the Licensor or Licensee.,2438,short
gpt-5.6-terra,MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement.txt,F3,faithfulness,True,"The brief accurately reflects the contract's perpetual term starting on the Effective Date, with termination conditions noted.",2438,short
